Class,File,Number of samples,Duration (s),Non-monotonic samples,Expected dt (s),Mean dt (s),Std dt (s),Min dt (s),Max dt (s),Measured Fs (Hz),Fs error (%),Maximum dt deviation (%),RMS dt deviation (%),Large dt deviations,Sampling PASS,X mean (m/s^2),X RMS (m/s^2),Y mean (m/s^2),Y RMS (m/s^2),Z mean (m/s^2),Z RMS (m/s^2),Mean magnitude (m/s^2),RMS magnitude (m/s^2),X low-frequency power < 0.3 Hz (%),Y low-frequency power < 0.3 Hz (%),Z low-frequency power < 0.3 Hz (%),Average low-frequency power < 0.3 Hz (%)
both_simultaneous,both_simultaneous_trial13.csv,1989,4.944043770206416,0,0.002486943546381497,0.002486943546381497,3.216455718611694e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.2933368444537623e-11,0,True,0.20507522093458214,2.1256351801115394,-0.1527708387273686,1.6903395874700473,0.26896844752411214,3.5013125072179836,2.8152984335027806,4.431112965508475,1.1387554343664212,0.7100535984254804,0.4195557918360774,0.7561216082093264
both_simultaneous,both_simultaneous_trial14.csv,1996,4.961452375031087,0,0.002486943546381497,0.002486943546381497,3.2162614127635113e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.2932587140722079e-11,0,True,0.21537855469497866,2.1036796356193377,0.1469503227804046,1.706850941944444,0.5019985976869361,3.7312741697797582,3.0007642692120564,4.610988514125986,1.303221876240153,0.5743036959801889,2.8224196006601194,1.5666483909601538
both_simultaneous,both_simultaneous_trial15.csv,2026,5.036060681422532,0,0.002486943546381497,0.002486943546381497,3.233582464106039e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.3002235088170385e-11,0,True,-0.12593733566723264,2.0283780211316507,-0.13757693153727008,1.6241403381641617,1.842254399777667,6.5745099074921205,4.717291288237015,7.069393874892953,0.6861839882574122,1.231853485075097,19.145000571106,7.021012681479502
both_alternating,both_alternating_trial01.csv,2229,5.540910221337976,0,0.002486943546381497,0.002486943546381497,3.3645361904610803e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.3528800021844004e-11,0,True,0.15763789464865513,1.620602474662801,0.07405806224602846,1.302349322628144,0.427087010601095,2.8651912513743345,2.2548085008820116,3.540026418825883,0.7557368905226354,0.34106952154503145,5.833457895193913,2.3100881024205266
both_alternating,both_alternating_trial02.csv,2018,5.016165133051479,0,0.002486943546381497,0.002486943546381497,3.2343739586601753e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.3005417687772566e-11,0,True,-0.2512917740043326,1.631680494261712,-0.10586104192162328,1.1916684167789868,-1.8186546034245967,6.054447229247086,3.917427312004936,6.3826942667372375,2.510326224661666,0.5947087455846558,42.2177161561574,15.107583708801242
both_alternating,both_alternating_trial03.csv,1989,4.944043770206416,0,0.002486943546381497,0.002486943546381497,3.216455718611694e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.2933368444537623e-11,0,True,0.11596191204020266,1.1691438488311563,0.08607574782582748,1.0050721139749381,0.8593594072825964,3.686984095260329,2.4545216118986675,3.996363223263422,0.9850820549026926,0.7672694998982009,9.743455589680366,3.8319357148270865
both_alternating,both_alternating_trial04.csv,2034,5.055956229793583,0,0.002486943546381497,0.002486943546381497,3.236305704294189e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.3013185236966935e-11,0,True,0.15519244504085614,1.3133032913223994,0.22845131559895349,1.3994174597244968,-0.452597156393171,2.7441655665594595,1.8474178472349227,3.3486683052029225,1.0052000453510983,2.7196334023186646,7.707336159658127,3.8107232024426296
both_alternating,both_alternating_trial05.csv,2087,5.187764237751803,0,0.002486943546381497,0.002486943546381497,3.257736660001245e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.3099359109865006e-11,0,True,-0.02913398527681322,0.9113131562681863,-0.04439040383782597,0.7223962422045368,1.4788599852283169,5.138463901405905,3.0849755849153917,5.2684114556088275,0.10278390891478079,1.1568115839239272,32.44310013742596,11.234231876754889
both_alternating,both_alternating_trial06.csv,2029,5.043521512061676,0,0.002486943546381497,0.002486943546381497,3.235485668362377e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.3009887872485118e-11,0,True,-0.11942138201720699,1.6077747260998616,-0.1433229983065465,1.2073039106830017,-0.7250799121635656,3.5565419070888113,2.444503825170802,4.085524769171627,0.5144431451792555,1.1528946097739754,7.165148083634171,2.9441619461958006
both_alternating,both_alternating_trial07.csv,1986,4.936582939567272,0,0.002486943546381497,0.002486943546381497,3.214473793637369e-16,0.002486943546379905,0.0024869435463825695,402.1,0.0,6.401602772182491e-11,1.292539912421586e-11,0,True,-0.16871709978543956,1.5061018915836637,0.1987764839434552,1.1411858448593555,-0.5321671502722632,2.933506148896464,1.9880837504011528,3.4894277992176046,1.395485327593732,4.0265288798675,3.3007478620699153,2.907587356510382
