class,file,axis,RMS,P2P,CrestFactor,Kurtosis
both_simultaneous,both_simultaneous_trial03.csv,az,4.579191020817718,49.7867807310568,6.385052869303521,7.306828673870273
both_simultaneous,both_simultaneous_trial03.csv,aabs,5.277847402555127,29.156243216760473,5.550985532961087,6.362889165969447
both_simultaneous,both_simultaneous_trial04.csv,ax,2.0312242253540655,17.606183782496498,5.831549803367947,8.71446692596409
both_simultaneous,both_simultaneous_trial04.csv,ay,1.679067235718245,16.495669309746372,5.129533364717774,6.9186688817811905
both_simultaneous,both_simultaneous_trial04.csv,az,4.212906292586572,53.24424932836162,7.068226607462341,9.467568226038049
both_simultaneous,both_simultaneous_trial04.csv,aabs,4.969277418885293,29.88036890012752,6.034444706360164,7.607766163614498
both_simultaneous,both_simultaneous_trial05.csv,ax,2.055119112327684,20.10650559106673,5.240147813852622,6.430150222795572
both_simultaneous,both_simultaneous_trial05.csv,ay,1.6715248642378049,15.139581986927176,5.2411824532065285,6.6727809862717695
both_simultaneous,both_simultaneous_trial05.csv,az,7.695959121563348,65.34478676550046,5.3250572437055865,3.910720068177504
both_simultaneous,both_simultaneous_trial05.csv,aabs,8.139121373858105,40.95906336810229,5.049280757901423,5.691668391200018
both_simultaneous,both_simultaneous_trial06.csv,ax,2.0041107870943478,20.736381062204728,7.463603638690109,13.152920374490044
both_simultaneous,both_simultaneous_trial06.csv,ay,1.6279254981529914,17.76975844400946,7.158182481157921,9.437282047451145
both_simultaneous,both_simultaneous_trial06.csv,az,7.106162386694428,61.097447839319884,6.110589681280076,5.767344907946159
both_simultaneous,both_simultaneous_trial06.csv,aabs,7.560697410990288,43.35126927273207,5.743679932171256,7.482443416387595
both_simultaneous,both_simultaneous_trial07.csv,ax,2.0420545283367746,12.199073248995703,3.981629508486777,2.7154265350643154
both_simultaneous,both_simultaneous_trial07.csv,ay,1.6176104028436042,13.158513358536965,5.487551940410916,5.2590335669757575
both_simultaneous,both_simultaneous_trial07.csv,az,6.421111855674756,58.096969254428735,5.2363101825417235,3.9263577715189975
