class,file,axis,Fs_Hz,Nyquist_Hz,FFT_DominantFrequency_Hz,FFT_DominantAmplitude_m_s2,PSD_SpectralCentroid_Hz,PSD_SpectralBandwidth_Hz,PSD_SpectralRMS_m_s2,PSD_TotalSpectralPower,PSD_F95_Hz,CWT_DominantFrequency_Hz,CWT_DominantAmplitude,CWT_GlobalWaveletPower,CWT_MeanWaveletPower
piston_only,piston_only_trial09.csv,ax,402.09999999998814,201.04999999999407,0.3501088376142692,0.19300666344513492,19.381733617951042,20.39232094840059,0.2991567463307272,0.08949475887518706,42.40898437499875,18.082536594995346,1.5393889144098971,24.424851236313913,0.3329088141198373
piston_only,piston_only_trial09.csv,ay,402.09999999998814,201.04999999999407,0.3501088376142692,0.43962747383333717,13.404360337625203,17.96191771625832,0.44488946232716436,0.19792663368975338,29.84335937499912,1.0,2.319409929721256,27.578948071818303,0.8047152145455857
piston_only,piston_only_trial09.csv,az,402.09999999998814,201.04999999999407,0.3501088376142692,3.6786651261680867,14.227238980257654,19.26539851105836,3.680470311648274,13.545861714924342,33.37744140624901,1.0,19.517033091866594,2639.4400544812092,61.40655950553738
piston_only,piston_only_trial09.csv,aabs,402.09999999998814,201.04999999999407,0.1750544188071346,2.7517129668562235,14.144326467840443,24.80446424195382,2.960165129136111,8.76257759175341,49.869824218748526,1.0,26.830768325118857,1957.31023952155,105.28116912790522
piston_only,piston_only_trial10.csv,ax,402.0999999999994,201.0499999999997,0.2215426997245176,0.1537197069994711,17.45596489034562,11.731463898646405,0.31103673045515273,0.09674384769223135,27.487304687499957,18.082536594995624,1.473484782094529,23.44179309861348,0.32415340193151015
piston_only,piston_only_trial10.csv,ay,402.0999999999994,201.0499999999997,17.50187327823689,0.14484301740969935,17.27029273033096,7.206048138923377,0.3181296526734032,0.10120647591010017,24.738574218749964,18.082536594995624,1.5420147226176173,23.226766688280307,0.3340840179971516
piston_only,piston_only_trial10.csv,az,402.0999999999994,201.0499999999997,0.2215426997245176,6.22863046138071,8.619909787658758,16.251947825757018,4.656877090292839,21.686504234094297,24.738574218749964,1.0,27.672565558147884,2931.913447034873,96.74930570073533
piston_only,piston_only_trial10.csv,aabs,402.0999999999994,201.0499999999997,0.2215426997245176,4.322151582151272,9.114112113714812,20.871773735182384,3.5300282901694056,12.461099729396336,42.40898437499994,1.0,30.341594128638828,2212.280728942074,101.21271050271302
piston_only,piston_only_trial11.csv,ax,402.09999999998814,201.04999999999407,0.18624363131078656,0.16151155551580126,15.883472781759389,12.513196915225192,0.3209694418975192,0.10302138263200494,24.73857421874927,16.64706429522666,1.6120495546541536,23.52489971296106,0.36821653173493984
piston_only,piston_only_trial11.csv,ay,402.09999999998814,201.04999999999407,0.3724872626215731,0.3177346755405952,13.391743776582805,11.59290869460304,0.39696053212828225,0.15757766406756898,23.167871093749316,1.0,1.9612492478730421,24.977850692778176,0.5719872915819305
piston_only,piston_only_trial11.csv,az,402.09999999998814,201.04999999999407,0.3724872626215731,3.1651780905163536,12.732374293491683,12.223466286682628,3.594719703549813,12.922009747089255,23.953222656249295,1.0,19.480257701454057,2470.545572236025,56.67651191903193
piston_only,piston_only_trial11.csv,aabs,402.09999999998814,201.04999999999407,0.18624363131078656,2.4741476217672367,11.512029990404564,17.023169035242688,2.8365941553089695,8.046266401933007,38.482226562498866,1.1320941433937322,29.66253828143477,1819.2350017614367,102.07235696200603
piston_only,piston_only_trial12.csv,ax,402.09999999998814,201.04999999999407,0.3637268204432276,0.3935550681088263,13.844518998601261,18.104693141626967,0.4003289855525232,0.16026329667351236,30.23603515624911,1.0,2.132218137538865,27.069920395691952,0.6649937997728685
piston_only,piston_only_trial12.csv,ay,402.09999999998814,201.04999999999407,0.3637268204432276,0.39074632952892424,16.255284165083484,18.867795619680436,0.4413914603922484,0.19482642130720182,33.37744140624901,1.0,2.1217397719057915,26.882525850576027,0.6535943692415876
piston_only,piston_only_trial12.csv,az,402.09999999998814,201.04999999999407,0.3637268204432276,3.8181972251881775,16.65799094032474,19.244305493207552,4.357979874014933,18.99198858231921,34.94814453124897,1.0,20.720635233448625,2691.102449253854,63.28560102316671
piston_only,piston_only_trial12.csv,aabs,402.09999999998814,201.04999999999407,0.1818634102216138,2.9718971013377233,16.089257312276914,26.86228170433706,3.4415285618403244,11.844118841962732,60.8647460937482,1.0,28.883036396245046,1980.4407928801495,107.38727632516336
piston_only,piston_only_trial13.csv,ax,402.0999999999971,201.04999999999856,0.20135202804206165,0.17271921588603525,15.033335723349573,7.790059567484593,0.3359430499010274,0.11285773277680418,22.775195312499836,18.08253659499557,1.5539578497667434,23.24153480849562,0.36671465581449975
piston_only,piston_only_trial13.csv,ay,402.0999999999971,201.04999999999856,0.20135202804206165,0.2364294898656727,17.976653963643344,17.107138704553435,0.4211382598350741,0.17735743389691436,32.59208984374977,16.647064295226855,1.5912487694274922,24.554327338110447,0.39801668629840625
piston_only,piston_only_trial13.csv,az,402.0999999999971,201.04999999999856,18.725738607911733,1.4954945492372487,17.327188902108443,6.741591070272931,3.905934706352723,15.256325930290734,24.73857421874982,18.08253659499557,15.34280150768022,2324.3710268938826,31.171374465768007
piston_only,piston_only_trial13.csv,aabs,402.0999999999971,201.04999999999856,1.20811216825237,1.3850077069485283,11.637475444136859,14.624805445348336,3.499457130472835,12.246200208017166,38.08955078124973,1.229714345655945,28.240291996859103,1725.19117160247,106.05261561293179
piston_only,piston_only_trial14.csv,ax,402.0999999999971,201.04999999999856,0.20515306122448834,0.4311520877952715,14.600056173038546,17.50764981518756,0.47292428165504546,0.22365737617894077,29.843359374999785,1.0,2.1389767621809344,26.787422456509443,0.6524147727437549
piston_only,piston_only_trial14.csv,ay,402.0999999999971,201.04999999999856,0.20515306122448834,0.2743217815329864,15.970296775383705,15.56914737948566,0.444652864628917,0.19771617002270198,27.487304687499805,16.647064295226855,1.568883207533372,25.000405082632163,0.4469361709438155
piston_only,piston_only_trial14.csv,az,402.0999999999971,201.04999999999856,0.20515306122448834,2.0285730219180023,15.284601261772002,13.182433823842684,3.516969594729334,12.369075130250614,25.52392578124982,16.647064295226855,15.223510859518166,2382.5489164071405,38.35163246516176
piston_only,piston_only_trial14.csv,aabs,402.0999999999971,201.04999999999856,0.20515306122448834,1.5696685169478333,11.174471106725541,18.499564873371533,2.9162093638228113,8.504277053647845,35.73349609374974,1.1320941433937326,23.901596577223085,1738.4377332196352,93.53651072557598
piston_only,piston_only_trial15.csv,ax,402.0999999999971,201.04999999999856,18.927090635953796,0.11533568877230448,18.243088840310495,9.067698619151518,0.36316071821206825,0.13188570725230522,25.52392578124982,18.08253659499557,1.4799037486893707,23.112158637314977,0.31734183172039787
piston_only,piston_only_trial15.csv,ay,402.0999999999971,201.04999999999856,18.927090635953796,0.140047728167024,17.18002291849507,6.458652810588933,0.305386230254897,0.09326074962929695,25.13124999999982,18.08253659499557,1.5461526957803369,23.220714916240723,0.30707075441856546
piston_only,piston_only_trial15.csv,az,402.0999999999971,201.04999999999856,0.20135202804206165,5.115477666713566,10.28472757777694,15.330223141157791,4.8572028004413905,23.592419044615685,24.345898437499827,1.0,25.057378850193782,2781.9034412406363,85.2970545626161
piston_only,piston_only_trial15.csv,aabs,402.0999999999971,201.04999999999856,0.20135202804206165,3.775518637681694,11.262029960171056,20.06595018057257,3.656875049014659,13.372735124105963,40.05292968749971,1.0,33.671758561663594,2052.3620573596922,114.34204691507722
both_simultaneous,both_simultaneous_trial01.csv,ax,402.0999999999971,201.04999999999856,11.981024568740114,0.6199540735965925,20.379134907509204,25.946698220384405,2.4463206737577763,5.9844848388547,67.14755859374952,11.473344285380252,9.295677776392303,835.3644580283574,13.10411667150596
both_simultaneous,both_simultaneous_trial01.csv,ay,402.0999999999971,201.04999999999856,11.560637741766778,0.5266976539445066,16.09426070113282,20.473980943331902,1.9889467983089901,3.9559093665035823,41.6236328124997,11.473344285380252,7.386100597090685,531.4817462844098,10.6345419574266
both_simultaneous,both_simultaneous_trial01.csv,az,402.0999999999971,201.04999999999856,0.21019341348666867,3.6538540449165526,12.581914011428296,13.44796487519607,4.043245792744791,16.347836540548457,23.560546874999833,1.0,18.559678572075853,2484.249786746111,55.558027963201994
both_simultaneous,both_simultaneous_trial01.csv,aabs,402.0999999999971,201.04999999999856,0.8407736539466747,1.9054880695233924,14.956783698900916,23.316985192546767,3.4092753962185136,11.623158727260904,43.587011718749686,1.2816371495063894,22.64726638587799,2104.846322566749,98.08769887839959
both_simultaneous,both_simultaneous_trial02.csv,ax,402.0999999999971,201.04999999999856,10.725266731328732,0.7318743797707467,16.409286107499796,20.59339101450195,1.4892726661396993,2.217933074110848,46.33574218749967,11.008526138475059,9.291260280814736,810.7797477635374,16.121601828343746
both_simultaneous,both_simultaneous_trial02.csv,ay,402.0999999999971,201.04999999999856,0.1950048496605224,0.549719688441344,15.1716979025709,20.286761350524095,1.2167736912605294,1.4805382157437739,40.83828124999971,11.473344285380252,7.205421627241867,520.5662544548795,10.768547274244177
both_simultaneous,both_simultaneous_trial02.csv,az,402.0999999999971,201.04999999999856,16.38040737148388,1.2512741724749772,17.1165380598604,7.705418348928246,3.399372468346024,11.555733178548937,24.345898437499827,16.647064295226855,14.776508680473194,2324.0660705045952,33.124730348783444
both_simultaneous,both_simultaneous_trial02.csv,aabs,402.0999999999971,201.04999999999856,1.3650339476236568,1.2778616828727984,11.178712619764964,16.512311479589908,3.3806625793543295,11.428879475446667,37.30419921874973,1.0862297564490278,26.619253429700557,2172.982585456185,115.87550072431728
both_simultaneous,both_simultaneous_trial03.csv,ax,402.09999999998814,201.04999999999407,8.400417827297803,0.632064742981475,17.157409250806833,22.745933728604506,2.086038022216721,4.351554630133849,50.65517578124851,8.95210028033207,8.268323333130127,842.7811187560791,16.47205399331232
